"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA109","Monterey","EMP_IND_TOTAL","Employment at place of work","2008","2008","PER","Persons","0","Units",,,223750,,
"USA109","Monterey","EMP_IND_TOTAL","Employment at place of work","2009","2009","PER","Persons","0","Units",,,217029,,
"USA109","Monterey","EMP_IND_TOTAL","Employment at place of work","2010","2010","PER","Persons","0","Units",,,220156,,
"USA109","Monterey","EMP_IND_TOTAL","Employment at place of work","2011","2011","PER","Persons","0","Units",,,221085,,
"USA109","Monterey","EMP_IND_TOTAL","Employment at place of work","2012","2012","PER","Persons","0","Units",,,225859,,
"USA109","Monterey","EMP_IND_TOTAL","Employment at place of work","2013","2013","PER","Persons","0","Units",,,230852,,
"USA109","Monterey","EMP_IND_TOTAL","Employment at place of work","2014","2014","PER","Persons","0","Units",,,238929,,
"USA109","Monterey","EMP_IND_TOTAL","Employment at place of work","2015","2015","PER","Persons","0","Units",,,244409,,
"USA109","Monterey","EMP_IND_TOTAL","Employment at place of work","2016","2016","PER","Persons","0","Units",,,248811,,
"USA109","Monterey","EMP_IND_TOTAL","Employment at place of work","2017","2017","PER","Persons","0","Units",,,250523,,
"USA109","Monterey","EMP_IND_TOTAL","Employment at place of work","2018","2018","PER","Persons","0","Units",,,257131,,
"USA109","Monterey","EMP_IND_TOTAL","Employment at place of work","2019","2019","PER","Persons","0","Units",,,258319,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2001","2001","PER","Persons","0","Units",,,2794673,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2002","2002","PER","Persons","0","Units",,,2741405,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2003","2003","PER","Persons","0","Units",,,2708580,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2004","2004","PER","Persons","0","Units",,,2728596,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2005","2005","PER","Persons","0","Units",,,2763930,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2006","2006","PER","Persons","0","Units",,,2796915,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2007","2007","PER","Persons","0","Units",,,2872553,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2008","2008","PER","Persons","0","Units",,,2891510,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2009","2009","PER","Persons","0","Units",,,2830260,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2010","2010","PER","Persons","0","Units",,,2834324,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2011","2011","PER","Persons","0","Units",,,2879562,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2012","2012","PER","Persons","0","Units",,,2934835,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2013","2013","PER","Persons","0","Units",,,3007808,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2014","2014","PER","Persons","0","Units",,,3079803,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2015","2015","PER","Persons","0","Units",,,3218553,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2016","2016","PER","Persons","0","Units",,,3279073,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2017","2017","PER","Persons","0","Units",,,3329360,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2018","2018","PER","Persons","0","Units",,,3388550,,
"USA11","Boston","EMP_IND_TOTAL","Employment at place of work","2019","2019","PER","Persons","0","Units",,,3410756,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2001","2001","PER","Persons","0","Units",,,215385,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2002","2002","PER","Persons","0","Units",,,213117,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2003","2003","PER","Persons","0","Units",,,211180,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2004","2004","PER","Persons","0","Units",,,212787,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2005","2005","PER","Persons","0","Units",,,218945,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2006","2006","PER","Persons","0","Units",,,226409,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2007","2007","PER","Persons","0","Units",,,233054,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2008","2008","PER","Persons","0","Units",,,234073,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2009","2009","PER","Persons","0","Units",,,225897,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2010","2010","PER","Persons","0","Units",,,226900,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2011","2011","PER","Persons","0","Units",,,233197,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2012","2012","PER","Persons","0","Units",,,229435,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2013","2013","PER","Persons","0","Units",,,228791,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2014","2014","PER","Persons","0","Units",,,231045,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2015","2015","PER","Persons","0","Units",,,233968,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2016","2016","PER","Persons","0","Units",,,235989,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2017","2017","PER","Persons","0","Units",,,236689,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2018","2018","PER","Persons","0","Units",,,238007,,
"USA110","Mobile","EMP_IND_TOTAL","Employment at place of work","2019","2019","PER","Persons","0","Units",,,238027,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2001","2001","PER","Persons","0","Units",,,207227,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2002","2002","PER","Persons","0","Units",,,204712,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2003","2003","PER","Persons","0","Units",,,202718,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2004","2004","PER","Persons","0","Units",,,206368,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2005","2005","PER","Persons","0","Units",,,210061,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2006","2006","PER","Persons","0","Units",,,216496,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2007","2007","PER","Persons","0","Units",,,219162,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2008","2008","PER","Persons","0","Units",,,217938,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2009","2009","PER","Persons","0","Units",,,210367,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2010","2010","PER","Persons","0","Units",,,211636,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2011","2011","PER","Persons","0","Units",,,214240,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2012","2012","PER","Persons","0","Units",,,215262,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2013","2013","PER","Persons","0","Units",,,216789,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2014","2014","PER","Persons","0","Units",,,219852,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2015","2015","PER","Persons","0","Units",,,222716,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2016","2016","PER","Persons","0","Units",,,224682,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2017","2017","PER","Persons","0","Units",,,225489,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2018","2018","PER","Persons","0","Units",,,228815,,
"USA111","Berks","EMP_IND_TOTAL","Employment at place of work","2019","2019","PER","Persons","0","Units",,,230258,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2001","2001","PER","Persons","0","Units",,,142995,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2002","2002","PER","Persons","0","Units",,,148213,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2003","2003","PER","Persons","0","Units",,,150342,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2004","2004","PER","Persons","0","Units",,,154155,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2005","2005","PER","Persons","0","Units",,,156329,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2006","2006","PER","Persons","0","Units",,,162680,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2007","2007","PER","Persons","0","Units",,,167167,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2008","2008","PER","Persons","0","Units",,,169857,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2009","2009","PER","Persons","0","Units",,,170020,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2010","2010","PER","Persons","0","Units",,,171929,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2011","2011","PER","Persons","0","Units",,,178631,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2012","2012","PER","Persons","0","Units",,,181256,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2013","2013","PER","Persons","0","Units",,,185556,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2014","2014","PER","Persons","0","Units",,,187720,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2015","2015","PER","Persons","0","Units",,,188752,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2016","2016","PER","Persons","0","Units",,,191134,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2017","2017","PER","Persons","0","Units",,,192431,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2018","2018","PER","Persons","0","Units",,,196292,,
"USA112","Cameron","EMP_IND_TOTAL","Employment at place of work","2019","2019","PER","Persons","0","Units",,,197900,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2001","2001","PER","Persons","0","Units",,,181905,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2002","2002","PER","Persons","0","Units",,,184092,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2003","2003","PER","Persons","0","Units",,,185268,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2004","2004","PER","Persons","0","Units",,,187498,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2005","2005","PER","Persons","0","Units",,,194934,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2006","2006","PER","Persons","0","Units",,,203763,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2007","2007","PER","Persons","0","Units",,,214008,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2008","2008","PER","Persons","0","Units",,,222216,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2009","2009","PER","Persons","0","Units",,,220670,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2010","2010","PER","Persons","0","Units",,,216539,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2011","2011","PER","Persons","0","Units",,,219858,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2012","2012","PER","Persons","0","Units",,,219547,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2013","2013","PER","Persons","0","Units",,,218810,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2014","2014","PER","Persons","0","Units",,,219238,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2015","2015","PER","Persons","0","Units",,,224802,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2016","2016","PER","Persons","0","Units",,,225403,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2017","2017","PER","Persons","0","Units",,,230530,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2018","2018","PER","Persons","0","Units",,,232688,,
"USA113","Bell","EMP_IND_TOTAL","Employment at place of work","2019","2019","PER","Persons","0","Units",,,235490,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2001","2001","PER","Persons","0","Units",,,209256,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2002","2002","PER","Persons","0","Units",,,210084,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2003","2003","PER","Persons","0","Units",,,212756,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2004","2004","PER","Persons","0","Units",,,213608,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2005","2005","PER","Persons","0","Units",,,217363,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2006","2006","PER","Persons","0","Units",,,221335,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2007","2007","PER","Persons","0","Units",,,228301,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2008","2008","PER","Persons","0","Units",,,233317,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2009","2009","PER","Persons","0","Units",,,229560,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2010","2010","PER","Persons","0","Units",,,228466,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2011","2011","PER","Persons","0","Units",,,231628,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2012","2012","PER","Persons","0","Units",,,238395,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2013","2013","PER","Persons","0","Units",,,243432,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2014","2014","PER","Persons","0","Units",,,248375,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2015","2015","PER","Persons","0","Units",,,248922,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2016","2016","PER","Persons","0","Units",,,246842,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2017","2017","PER","Persons","0","Units",,,250910,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2018","2018","PER","Persons","0","Units",,,252205,,
"USA114","Nueces","EMP_IND_TOTAL","Employment at place of work","2019","2019","PER","Persons","0","Units",,,250678,,
"USA115","Marion (OR)","EMP_IND_TOTAL","Employment at place of work","2001","2001","PER","Persons","0","Units",,,182319,,
"USA115","Marion (OR)","EMP_IND_TOTAL","Employment at place of work","2002","2002","PER","Persons","0","Units",,,184073,,
"USA115","Marion (OR)","EMP_IND_TOTAL","Employment at place of work","2003","2003","PER","Persons","0","Units",,,187787,,
"USA115","Marion (OR)","EMP_IND_TOTAL","Employment at place of work","2004","2004","PER","Persons","0","Units",,,192318,,
"USA115","Marion (OR)","EMP_IND_TOTAL","Employment at place of work","2005","2005","PER","Persons","0","Units",,,197802,,
"USA115","Marion (OR)","EMP_IND_TOTAL","Employment at place of work","2006","2006","PER","Persons","0","Units",,,202453,,
"USA115","Marion (OR)","EMP_IND_TOTAL","Employment at place of work","2007","2007","PER","Persons","0","Units",,,207319,,
